order_id,user_id,meal_time,day_of_week,day_type,vegetarian,location,payment_method,preferred_cuisine,average_spend,spice_preference,rating,ordered_cuisine,order_amount
O017829,U01326,Dinner,Wednesday,Weekday,Yes,Chennai,UPI,Snacks,115,Hot,5,Snacks,140
O017830,U02427,Breakfast,Friday,Weekday,No,Kolkata,Cash on Delivery,Korean,235,Medium,3.7,Korean,160
O017831,U03446,Dinner,Sunday,Weekend,Yes,Chennai,Cash on Delivery,Ice Cream,175,Mild,4.1,Ice Cream,180
O017832,U03627,Lunch,Friday,Weekday,Yes,Kolkata,Credit Card,Biryani,145,Medium,4.4,Biryani,155
O017833,U03615,Lunch,Monday,Weekday,No,Hyderabad,Credit Card,North Indian,225,Medium,4.6,North Indian,245
O017834,U00222,Lunch,Saturday,Weekend,No,Pune,Cash on Delivery,Pastas,205,Medium,4.4,Pastas,260
O017835,U01891,Lunch,Thursday,Weekday,No,Bengaluru,Cash on Delivery,Barbecue,245,Medium,4.1,Barbecue,225
O017836,U01913,Lunch,Tuesday,Weekday,Yes,Mumbai,Credit Card,Coastal,110,Mild,3.2,North Indian,145
O017837,U03605,Breakfast,Tuesday,Weekday,Yes,Hyderabad,UPI,Beverages,170,Mild,4.5,Beverages,120
O017838,U04190,Evening Snack,Tuesday,Weekday,No,Lucknow,Credit Card,Tibetan,160,Medium,4.7,Tibetan,125
O017839,U04201,Dinner,Saturday,Weekend,Yes,Bengaluru,Wallet,Italian,240,Medium,5,Italian,330
O017840,U04111,Dinner,Sunday,Weekend,No,Bengaluru,UPI,South Indian,200,Hot,4.1,South Indian,305
O017841,U01072,Evening Snack,Friday,Weekday,No,Pune,UPI,Pizzas,225,Mild,4.1,Pizzas,125
O017842,U03330,Dinner,Thursday,Weekday,No,Lucknow,UPI,Indian,245,Hot,4.4,Indian,330
O017843,U03262,Evening Snack,Saturday,Weekend,No,Pune,UPI,Andhra,185,Hot,4.2,Andhra,125
O017844,U04623,Lunch,Sunday,Weekend,Yes,Mumbai,Cash on Delivery,Pan-Asian,215,Medium,4.7,Pan-Asian,295
O017845,U04708,Dinner,Thursday,Weekday,No,Ahmedabad,UPI,Combo,170,Hot,4,Combo,150
O017846,U00789,Evening Snack,Wednesday,Weekday,No,Jaipur,UPI,Asian,275,Medium,3.4,Chinese,185
O017847,U01822,Dinner,Friday,Weekday,No,Pune,Credit Card,Malaysian,310,Medium,4.3,Malaysian,445
O017848,U03760,Breakfast,Tuesday,Weekday,No,Lucknow,Credit Card,Juices,125,Mild,3.4,Juices,90
O017849,U03682,Breakfast,Tuesday,Weekday,No,Pune,UPI,Kebabs,155,Hot,4.8,Kebabs,115
O017850,U00073,Dinner,Saturday,Weekend,No,Mumbai,UPI,Waffle,150,Mild,4.2,Waffle,215
O017851,U01527,Dinner,Saturday,Weekend,Yes,Kolkata,Credit Card,Biryani,300,Hot,4.8,Biryani,395
O017852,U02980,Dinner,Wednesday,Weekday,No,Lucknow,UPI,Mexican,270,Hot,4.7,Mexican,265
O017853,U02204,Lunch,Saturday,Weekend,Yes,Delhi,Cash on Delivery,Juices,150,Mild,3.9,Juices,150
O017854,U00084,Dinner,Thursday,Weekday,Yes,Delhi,Credit Card,Waffle,145,Medium,4.2,Waffle,195
O017855,U02973,Evening Snack,Saturday,Weekend,No,Mumbai,Credit Card,Punjabi,230,Medium,4,Punjabi,215
O017856,U04033,Dinner,Thursday,Weekday,No,Mumbai,Credit Card,Chinese,225,Hot,4.5,Chinese,295
O017857,U04648,Breakfast,Saturday,Weekend,Yes,Ahmedabad,UPI,Cafe,175,Hot,4.4,Cafe,150
O017858,U04654,Lunch,Monday,Weekday,No,Delhi,UPI,Continental,210,Medium,3.6,Continental,215
O017859,U03573,Breakfast,Saturday,Weekend,No,Mumbai,UPI,South Indian,190,Hot,4.5,South Indian,200
O017860,U04647,Dinner,Wednesday,Weekday,Yes,Kolkata,Cash on Delivery,Pizzas,165,Medium,4.1,Pizzas,180
O017861,U02122,Evening Snack,Wednesday,Weekday,No,Pune,UPI,Snacks,115,Medium,4.2,Snacks,80
O017862,U03786,Evening Snack,Sunday,Weekend,No,Chennai,Credit Card,North Indian,105,Medium,3.8,North Indian,60
O017863,U02698,Lunch,Tuesday,Weekday,Yes,Ahmedabad,UPI,Ice Cream,165,Mild,4.5,Ice Cream,145
O017864,U03125,Breakfast,Sunday,Weekend,Yes,Hyderabad,Credit Card,Punjabi,265,Hot,5,Punjabi,235
O017865,U04241,Lunch,Saturday,Weekend,No,Bengaluru,Cash on Delivery,Fast Food,120,Medium,4.4,Fast Food,140
O017866,U03811,Dinner,Thursday,Weekday,No,Bengaluru,Cash on Delivery,Italian,245,Medium,4.2,Italian,265
O017867,U00658,Lunch,Thursday,Weekday,Yes,Ahmedabad,UPI,Italian-American,155,Hot,5,Italian-American,145
O017868,U02043,Lunch,Monday,Weekday,Yes,Mumbai,UPI,Coastal,90,Medium,4.6,Coastal,105
O017869,U04773,Lunch,Wednesday,Weekday,No,Mumbai,UPI,Lebanese,170,Hot,5,Lebanese,200
O017870,U02439,Evening Snack,Monday,Weekday,Yes,Jaipur,Credit Card,British,170,Mild,4,British,90
O017871,U03351,Lunch,Thursday,Weekday,No,Bengaluru,UPI,Malaysian,280,Mild,4.8,Malaysian,285
O017872,U00204,Dinner,Saturday,Weekend,Yes,Delhi,Cash on Delivery,Pizzas,210,Medium,4,Pizzas,280
O017873,U00147,Evening Snack,Sunday,Weekend,Yes,Kolkata,Wallet,American,220,Mild,5,American,155
O017874,U01192,Dinner,Thursday,Weekday,Yes,Pune,Cash on Delivery,Biryani,250,Hot,5,Biryani,220
O017875,U00870,Lunch,Saturday,Weekend,Yes,Lucknow,UPI,Bengali,270,Hot,4.5,Bengali,230
O017876,U02918,Dinner,Saturday,Weekend,Yes,Ahmedabad,UPI,Asian,245,Mild,4.8,Asian,300
O017877,U00597,Dinner,Sunday,Weekend,Yes,Kolkata,UPI,South Indian,145,Medium,3.6,Beverages,160
O017878,U00200,Dinner,Saturday,Weekend,No,Lucknow,Credit Card,Nepalese,210,Medium,3.7,Nepalese,265
O017879,U01412,Dinner,Saturday,Weekend,No,Pune,UPI,Pastas,130,Medium,4.8,Pastas,185
O017880,U02618,Dinner,Saturday,Weekend,No,Ahmedabad,Credit Card,Mediterranean,400,Hot,4.6,Mediterranean,565
O017881,U00042,Evening Snack,Saturday,Weekend,No,Pune,UPI,Sweets,140,Medium,5,Sweets,120
O017882,U01154,Breakfast,Monday,Weekday,No,Delhi,Cash on Delivery,Ice Cream,190,Mild,4,Ice Cream,135
O017883,U01194,Dinner,Saturday,Weekend,Yes,Delhi,Cash on Delivery,Pizzas,240,Medium,4.1,Pizzas,320
O017884,U01720,Evening Snack,Thursday,Weekday,No,Lucknow,UPI,Ice Cream Cakes,225,Mild,5,Ice Cream Cakes,105
O017885,U00652,Evening Snack,Saturday,Weekend,No,Pune,Cash on Delivery,Pan-Asian,225,Hot,4.4,Pan-Asian,170
O017886,U01584,Dinner,Wednesday,Weekday,Yes,Delhi,Wallet,North Eastern,290,Hot,4.4,North Eastern,355
O017887,U03681,Dinner,Friday,Weekday,No,Bengaluru,Credit Card,Gujarati,150,Medium,4.5,Gujarati,190
O017888,U01564,Dinner,Tuesday,Weekday,No,Delhi,UPI,Indian,215,Mild,5,Indian,275
O017889,U02229,Dinner,Sunday,Weekend,Yes,Jaipur,Credit Card,Mexican,240,Hot,4.6,Mexican,310
O017890,U01139,Lunch,Saturday,Weekend,No,Jaipur,Credit Card,Seafood,255,Hot,4.6,Seafood,245
O017891,U04411,Breakfast,Saturday,Weekend,No,Bengaluru,UPI,Pizzas,185,Hot,3.3,SVANidhi Street Food Vendor,150
O017892,U00779,Evening Snack,Sunday,Weekend,No,Jaipur,UPI,Pizzas,185,Medium,4.6,Pizzas,155
O017893,U02921,Dinner,Thursday,Weekday,No,Bengaluru,UPI,Snacks,115,Medium,4,Snacks,135
O017894,U04938,Dinner,Saturday,Weekend,No,Ahmedabad,UPI,Pizzas,135,Hot,4.8,Pizzas,185
O017895,U03105,Evening Snack,Tuesday,Weekday,No,Hyderabad,Wallet,North Indian,145,Hot,4,North Indian,110
O017896,U01238,Dinner,Sunday,Weekend,No,Ahmedabad,UPI,South Indian,150,Medium,4.5,South Indian,180
O017897,U01342,Evening Snack,Friday,Weekday,No,Pune,Credit Card,Bakery,225,Mild,4.5,Bakery,200
O017898,U03140,Dinner,Thursday,Weekday,Yes,Lucknow,Credit Card,Healthy Food,290,Medium,4.3,Healthy Food,295
O017899,U03844,Lunch,Saturday,Weekend,Yes,Delhi,UPI,Beverages,130,Mild,4.1,Beverages,140
O017900,U00457,Lunch,Sunday,Weekend,Yes,Kolkata,Cash on Delivery,Sweets,140,Hot,4.1,Sweets,145
O017901,U04789,Dinner,Monday,Weekday,Yes,Jaipur,Wallet,Pizzas,195,Mild,3.6,Pizzas,205
O017902,U03363,Dinner,Wednesday,Weekday,No,Mumbai,UPI,South Indian,190,Medium,3.6,South Indian,270
O017903,U04147,Breakfast,Friday,Weekday,Yes,Kolkata,Wallet,Rajasthani,180,Mild,4.9,Rajasthani,140
O017904,U01323,Dinner,Friday,Weekday,No,Mumbai,Cash on Delivery,Beverages,220,Mild,3.8,Beverages,280
O017905,U02751,Lunch,Tuesday,Weekday,No,Bengaluru,Cash on Delivery,North Indian,155,Mild,4.7,North Indian,165
O017906,U01197,Lunch,Monday,Weekday,No,Kolkata,UPI,Tex-Mex,135,Medium,5,Tex-Mex,105
O017907,U02345,Dinner,Sunday,Weekend,No,Hyderabad,UPI,Bakery,185,Mild,4.5,Bakery,240
O017908,U02446,Lunch,Saturday,Weekend,No,Chennai,UPI,Tandoor,240,Medium,3.4,Tandoor,255
O017909,U04083,Dinner,Saturday,Weekend,No,Mumbai,UPI,South Indian,150,Medium,4.1,South Indian,205
O017910,U03693,Lunch,Tuesday,Weekday,No,Mumbai,UPI,American,190,Mild,3.5,American,195
O017911,U00943,Lunch,Sunday,Weekend,No,Mumbai,UPI,Kebabs,230,Medium,4.5,Kebabs,280
O017912,U02715,Dinner,Thursday,Weekday,No,Hyderabad,Cash on Delivery,Fast Food,145,Medium,4.4,Fast Food,175
O017913,U03212,Breakfast,Thursday,Weekday,Yes,Pune,UPI,Japanese,290,Mild,4.6,Japanese,215
O017914,U04842,Lunch,Thursday,Weekday,No,Pune,Cash on Delivery,Italian,230,Medium,5,Italian,215
O017915,U03625,Dinner,Tuesday,Weekday,Yes,Hyderabad,Wallet,Bakery,225,Mild,4.6,Bakery,235
O017916,U03855,Evening Snack,Friday,Weekday,Yes,Hyderabad,UPI,Italian-American,160,Hot,4,Italian-American,90
O017917,U02915,Dinner,Sunday,Weekend,Yes,Hyderabad,UPI,Burmese,420,Medium,3.6,Biryani,545
O017918,U00173,Dinner,Sunday,Weekend,No,Mumbai,UPI,Home Food,190,Hot,4.3,Home Food,325
O017919,U03308,Lunch,Thursday,Weekday,No,Ahmedabad,Cash on Delivery,Grill,220,Hot,4,Grill,215
O017920,U04913,Dinner,Saturday,Weekend,Yes,Mumbai,UPI,North Indian,195,Medium,4.3,North Indian,385
O017921,U03328,Dinner,Sunday,Weekend,No,Ahmedabad,Credit Card,Desserts,215,Mild,4,Desserts,260
O017922,U01374,Dinner,Monday,Weekday,Yes,Delhi,Cash on Delivery,Asian,285,Medium,3.6,Asian,370
O017923,U03059,Lunch,Tuesday,Weekday,No,Jaipur,UPI,Pizzas,260,Medium,5,Pizzas,305
O017924,U01146,Breakfast,Thursday,Weekday,No,Chennai,Wallet,Oriya,155,Mild,3.9,Oriya,105
O017925,U01841,Dinner,Monday,Weekday,No,Bengaluru,Cash on Delivery,Oriental,320,Medium,4.8,Oriental,360
O017926,U02187,Dinner,Monday,Weekday,Yes,Kolkata,UPI,Pizzas,225,Hot,4.9,Pizzas,240
O017927,U00393,Dinner,Friday,Weekday,Yes,Mumbai,Wallet,Gujarati,155,Medium,3.5,Fast Food,215
O017928,U01623,Dinner,Tuesday,Weekday,Yes,Mumbai,UPI,South Indian,105,Medium,4.7,South Indian,145
O017929,U00746,Lunch,Saturday,Weekend,No,Chennai,UPI,Pastas,145,Medium,4,Pastas,170
O017930,U00265,Breakfast,Friday,Weekday,Yes,Hyderabad,UPI,Snacks,75,Mild,4.1,Snacks,50
O017931,U03068,Lunch,Monday,Weekday,No,Ahmedabad,Credit Card,Desserts,205,Medium,4.5,Desserts,200
O017932,U00900,Dinner,Friday,Weekday,Yes,Lucknow,UPI,South Indian,130,Medium,4,Italian-American,150
O017933,U00121,Breakfast,Sunday,Weekend,No,Bengaluru,UPI,Desserts,180,Mild,3.6,Chinese,160
O017934,U04842,Dinner,Tuesday,Weekday,No,Pune,Cash on Delivery,Italian,230,Medium,4.9,Italian,275
O017935,U00398,Dinner,Saturday,Weekend,Yes,Ahmedabad,UPI,Steakhouse,380,Medium,5,Steakhouse,495
O017936,U01504,Evening Snack,Thursday,Weekday,No,Delhi,Wallet,Lucknowi,215,Hot,4.5,Lucknowi,140
O017937,U03518,Evening Snack,Sunday,Weekend,Yes,Ahmedabad,UPI,French,230,Hot,3.2,Pizzas,180
O017938,U04417,Lunch,Thursday,Weekday,No,Kolkata,UPI,Punjabi,230,Medium,3.4,Sweets,230
O017939,U01635,Dinner,Sunday,Weekend,No,Hyderabad,UPI,Desserts,150,Mild,4,Desserts,255
O017940,U00440,Dinner,Friday,Weekday,No,Lucknow,Wallet,Mangalorean,230,Hot,4.4,Mangalorean,200
O017941,U03669,Dinner,Tuesday,Weekday,No,Jaipur,Wallet,Ice Cream,180,Mild,4.1,Ice Cream,240
O017942,U01937,Dinner,Thursday,Weekday,No,Kolkata,Credit Card,Continental,290,Hot,4.6,Continental,355
O017943,U04584,Dinner,Friday,Weekday,Yes,Delhi,Cash on Delivery,Andhra,270,Hot,3.8,Andhra,295
O017944,U04005,Dinner,Monday,Weekday,No,Hyderabad,Credit Card,Beverages,125,Mild,4.6,Beverages,135
O017945,U04743,Lunch,Friday,Weekday,No,Mumbai,Credit Card,Thalis,205,Medium,3.6,Chinese,255
O017946,U02307,Lunch,Friday,Weekday,No,Kolkata,UPI,Indian,200,Medium,4.3,Indian,160
O017947,U01617,Breakfast,Friday,Weekday,Yes,Kolkata,UPI,Arabian,195,Hot,4.5,Arabian,115
O017948,U01263,Lunch,Wednesday,Weekday,No,Mumbai,UPI,Sweets,145,Mild,3.8,Sweets,175
O017949,U02304,Lunch,Sunday,Weekend,No,Delhi,UPI,Thalis,190,Hot,4.8,Thalis,205
O017950,U02964,Dinner,Friday,Weekday,No,Delhi,UPI,Bakery,175,Mild,4.5,Bakery,270
O017951,U03595,Dinner,Thursday,Weekday,No,Hyderabad,Cash on Delivery,Tandoor,215,Hot,4.4,Tandoor,245
O017952,U00595,Breakfast,Tuesday,Weekday,Yes,Hyderabad,Cash on Delivery,Rajasthani,110,Medium,4.5,Rajasthani,80
O017953,U01698,Evening Snack,Monday,Weekday,Yes,Ahmedabad,UPI,Sweets,115,Mild,4.8,Sweets,80
O017954,U03127,Evening Snack,Monday,Weekday,No,Kolkata,UPI,Beverages,110,Mild,4.1,Beverages,65
O017955,U00269,Evening Snack,Friday,Weekday,No,Jaipur,UPI,Beverages,130,Mild,3.7,Beverages,85
O017956,U02310,Evening Snack,Friday,Weekday,Yes,Lucknow,Cash on Delivery,South Indian,215,Medium,5,South Indian,75
O017957,U04393,Dinner,Thursday,Weekday,No,Mumbai,Wallet,Salads,230,Medium,4.2,Salads,285
O017958,U01439,Breakfast,Sunday,Weekend,No,Jaipur,Cash on Delivery,Burgers,225,Mild,4.3,Burgers,160
O017959,U01204,Dinner,Friday,Weekday,Yes,Delhi,UPI,South Indian,120,Medium,4.2,South Indian,145
O017960,U01665,Dinner,Tuesday,Weekday,Yes,Hyderabad,UPI,Steakhouse,345,Medium,5,Steakhouse,350
O017961,U03275,Lunch,Sunday,Weekend,No,Hyderabad,Cash on Delivery,Home Food,240,Mild,4.5,Home Food,295
O017962,U03428,Dinner,Saturday,Weekend,No,Ahmedabad,Wallet,Ice Cream,155,Medium,4.3,Ice Cream,255
O017963,U03224,Dinner,Thursday,Weekday,Yes,Delhi,Cash on Delivery,South Indian,150,Medium,5,South Indian,175
O017964,U01004,Evening Snack,Wednesday,Weekday,Yes,Delhi,Credit Card,Home Food,235,Mild,4.1,Home Food,145
O017965,U02300,Evening Snack,Friday,Weekday,No,Lucknow,UPI,Korean,300,Hot,4.2,Korean,170
O017966,U02202,Lunch,Thursday,Weekday,Yes,Pune,Credit Card,Turkish,260,Medium,4.3,Turkish,250
O017967,U02805,Lunch,Saturday,Weekend,No,Hyderabad,UPI,Tandoor,210,Hot,4.9,Tandoor,260
O017968,U04576,Evening Snack,Saturday,Weekend,No,Chennai,UPI,Indian,170,Hot,3.7,Indian,145
O017969,U02386,Lunch,Sunday,Weekend,No,Chennai,UPI,Punjabi,195,Hot,4.9,Punjabi,135
O017970,U02326,Dinner,Monday,Weekday,Yes,Chennai,Cash on Delivery,Continental,205,Hot,4.4,Continental,205
O017971,U02688,Lunch,Saturday,Weekend,No,Ahmedabad,Credit Card,Burgers,175,Medium,4.7,Burgers,160
O017972,U00854,Dinner,Saturday,Weekend,Yes,Delhi,Cash on Delivery,Continental,270,Medium,4.3,Continental,355
O017973,U00949,Dinner,Saturday,Weekend,Yes,Jaipur,UPI,Desserts,140,Mild,4.6,Desserts,165
O017974,U01731,Dinner,Wednesday,Weekday,No,Bengaluru,UPI,Snacks,95,Medium,4.2,Snacks,110
O017975,U04304,Dinner,Thursday,Weekday,Yes,Delhi,Credit Card,Japanese,405,Mild,4.3,Japanese,440
O017976,U00747,Lunch,Saturday,Weekend,No,Kolkata,UPI,Barbecue,360,Hot,3.8,Bakery,355
O017977,U02430,Lunch,Sunday,Weekend,Yes,Lucknow,Cash on Delivery,Desserts,155,Mild,4.4,Desserts,135
O017978,U03365,Dinner,Monday,Weekday,Yes,Hyderabad,UPI,North Indian,240,Medium,4.5,Biryani,265
O017979,U00501,Breakfast,Monday,Weekday,No,Bengaluru,Wallet,Japanese,375,Mild,5,Japanese,325
O017980,U01739,Evening Snack,Tuesday,Weekday,Yes,Jaipur,Credit Card,Desserts,210,Mild,4.5,Desserts,125
O017981,U03581,Lunch,Thursday,Weekday,Yes,Bengaluru,UPI,Pan-Asian,240,Medium,4,Pan-Asian,260
O017982,U00443,Dinner,Friday,Weekday,No,Mumbai,UPI,Chaat,155,Mild,4.8,Chaat,190
O017983,U03225,Lunch,Wednesday,Weekday,Yes,Hyderabad,Credit Card,South Indian,200,Medium,4.4,South Indian,230
O017984,U03605,Evening Snack,Saturday,Weekend,Yes,Hyderabad,Credit Card,Beverages,170,Mild,4.6,Beverages,160
O017985,U03346,Breakfast,Sunday,Weekend,Yes,Chennai,UPI,North Indian,195,Hot,3.2,Seafood,165
O017986,U01147,Lunch,Thursday,Weekday,Yes,Kolkata,UPI,Oriental,340,Medium,4.2,Oriental,335
O017987,U04566,Evening Snack,Wednesday,Weekday,Yes,Chennai,UPI,Street Food,105,Medium,5,Street Food,70
O017988,U01758,Evening Snack,Saturday,Weekend,No,Ahmedabad,Cash on Delivery,Asian,305,Medium,4.6,Asian,180
O017989,U00156,Dinner,Saturday,Weekend,No,Chennai,UPI,Beverages,140,Mild,3.4,Desserts,150
O017990,U02157,Evening Snack,Sunday,Weekend,No,Kolkata,Cash on Delivery,Snacks,95,Mild,4.6,Snacks,55
O017991,U01662,Breakfast,Tuesday,Weekday,No,Pune,UPI,Salads,245,Medium,4.9,Salads,190
O017992,U03140,Dinner,Friday,Weekday,Yes,Lucknow,UPI,Healthy Food,290,Medium,4.6,Healthy Food,370
O017993,U03673,Lunch,Friday,Weekday,Yes,Mumbai,Cash on Delivery,Biryani,240,Hot,4.1,Biryani,285
O017994,U01316,Dinner,Sunday,Weekend,No,Chennai,Wallet,Biryani,260,Hot,4.2,Biryani,310
O017995,U03053,Breakfast,Monday,Weekday,No,Mumbai,Credit Card,Rajasthani,180,Medium,4.5,Rajasthani,155
O017996,U00815,Dinner,Sunday,Weekend,No,Hyderabad,UPI,Combo,250,Hot,4.4,Combo,360
O017997,U00036,Dinner,Wednesday,Weekday,Yes,Chennai,UPI,Thalis,160,Medium,4.1,Thalis,245
O017998,U04413,Dinner,Monday,Weekday,No,Mumbai,UPI,Coastal,100,Medium,5,Coastal,160
O017999,U04003,Dinner,Thursday,Weekday,No,Mumbai,UPI,Korean,280,Medium,4.2,Korean,415
O018000,U00661,Dinner,Saturday,Weekend,No,Bengaluru,UPI,Mughlai,205,Hot,4.3,Mughlai,280
O018001,U01910,Evening Snack,Tuesday,Weekday,No,Lucknow,UPI,Bengali,250,Medium,3.5,Bengali,135
O018002,U00013,Dinner,Saturday,Weekend,Yes,Mumbai,UPI,Home Food,110,Hot,4.6,Home Food,165
O018003,U04311,Evening Snack,Sunday,Weekend,Yes,Bengaluru,UPI,Pastas,220,Medium,4.4,Pastas,190
O018004,U04392,Dinner,Thursday,Weekday,Yes,Pune,Cash on Delivery,Fast Food,135,Medium,4.3,Fast Food,160
O018005,U00570,Evening Snack,Sunday,Weekend,Yes,Lucknow,UPI,Pan-Asian,240,Medium,4.8,Pan-Asian,130
O018006,U04687,Dinner,Monday,Weekday,No,Kolkata,UPI,Chaat,110,Mild,4.3,Chaat,120
O018007,U00368,Dinner,Sunday,Weekend,Yes,Ahmedabad,UPI,Gujarati,170,Hot,5,Gujarati,220
O018008,U04174,Dinner,Friday,Weekday,Yes,Delhi,UPI,Chinese,160,Hot,4.9,Chinese,245
O018009,U03786,Lunch,Friday,Weekday,No,Chennai,UPI,North Indian,105,Medium,4.2,North Indian,100
O018010,U04408,Dinner,Thursday,Weekday,No,Ahmedabad,Credit Card,Chaat,150,Medium,5,Chaat,225
O018011,U04576,Dinner,Tuesday,Weekday,No,Chennai,Cash on Delivery,Indian,170,Hot,4.5,Indian,220
O018012,U04267,Dinner,Monday,Weekday,No,Kolkata,Credit Card,Indian,200,Hot,2.8,Beverages,275
O018013,U00230,Lunch,Sunday,Weekend,Yes,Lucknow,UPI,Coastal,175,Hot,4.5,Coastal,175
O018014,U02782,Dinner,Wednesday,Weekday,Yes,Pune,Cash on Delivery,Kerala,180,Medium,4.7,Kerala,210
O018015,U03366,Evening Snack,Thursday,Weekday,Yes,Chennai,UPI,Chinese,215,Medium,4.3,Chinese,125
O018016,U01653,Breakfast,Thursday,Weekday,No,Mumbai,Credit Card,Arabian,195,Mild,4.4,Arabian,150
O018017,U01109,Dinner,Tuesday,Weekday,Yes,Jaipur,Cash on Delivery,Desserts,155,Mild,4.9,Desserts,170
O018018,U02012,Dinner,Wednesday,Weekday,No,Pune,Wallet,Pizzas,245,Medium,3.8,North Indian,235
O018019,U00674,Evening Snack,Monday,Weekday,Yes,Delhi,UPI,Chinese,175,Mild,4.9,Chinese,125
O018020,U03205,Evening Snack,Tuesday,Weekday,No,Hyderabad,UPI,Indian,125,Medium,4,Indian,90
O018021,U01012,Evening Snack,Friday,Weekday,No,Pune,UPI,Beverages,150,Mild,4.1,Beverages,125
O018022,U01660,Lunch,Wednesday,Weekday,Yes,Lucknow,UPI,Pastas,185,Medium,4.9,Pastas,170
O018023,U00918,Dinner,Monday,Weekday,Yes,Ahmedabad,UPI,Street Food,80,Hot,4.9,Street Food,80
O018024,U00491,Dinner,Friday,Weekday,No,Bengaluru,UPI,Beverages,160,Mild,4.3,Beverages,190
O018025,U01469,Lunch,Friday,Weekday,Yes,Jaipur,UPI,Desserts,105,Mild,3.6,Arabian,85
O018026,U04711,Lunch,Saturday,Weekend,No,Bengaluru,Cash on Delivery,Beverages,170,Mild,3.5,Beverages,170
O018027,U04993,Lunch,Tuesday,Weekday,No,Mumbai,Wallet,Middle Eastern,260,Mild,4.7,Middle Eastern,260
O018028,U02512,Breakfast,Saturday,Weekend,Yes,Pune,Wallet,North Indian,220,Medium,4.8,North Indian,165
O018029,U02684,Lunch,Thursday,Weekday,Yes,Delhi,UPI,Italian,185,Mild,3.8,Italian,215
O018030,U01338,Dinner,Friday,Weekday,No,Ahmedabad,Credit Card,British,110,Mild,4.8,British,135
O018031,U04842,Dinner,Sunday,Weekend,No,Pune,UPI,Italian,230,Medium,4.7,Italian,290
O018032,U04411,Dinner,Monday,Weekday,No,Bengaluru,UPI,Pizzas,185,Hot,4.8,Pizzas,235
O018033,U03493,Dinner,Sunday,Weekend,No,Mumbai,Cash on Delivery,Chinese,235,Medium,4.3,Chinese,405
O018034,U00364,Evening Snack,Tuesday,Weekday,Yes,Delhi,Credit Card,Healthy Food,290,Medium,4,Burgers,235
O018035,U03677,Evening Snack,Sunday,Weekend,No,Kolkata,UPI,Beverages,105,Mild,3.7,Beverages,70
O018036,U01660,Dinner,Saturday,Weekend,Yes,Lucknow,Cash on Delivery,Pastas,185,Medium,4,Pastas,165
O018037,U04763,Evening Snack,Monday,Weekday,Yes,Mumbai,Wallet,Indian,190,Medium,4.6,Indian,140
O018038,U01325,Dinner,Monday,Weekday,No,Hyderabad,UPI,Lebanese,190,Hot,3.9,Lebanese,220
O018039,U02361,Evening Snack,Saturday,Weekend,No,Bengaluru,Wallet,Beverages,155,Mild,5,Beverages,110
O018040,U04016,Dinner,Saturday,Weekend,No,Chennai,Cash on Delivery,Mughlai,205,Medium,4.3,Mughlai,285
O018041,U03411,Evening Snack,Tuesday,Weekday,No,Bengaluru,UPI,Punjabi,225,Hot,4.6,Punjabi,200
O018042,U00580,Dinner,Thursday,Weekday,Yes,Lucknow,UPI,American,255,Mild,4.5,American,280
O018043,U02679,Dinner,Thursday,Weekday,No,Jaipur,UPI,Desserts,160,Mild,4.5,Desserts,220
O018044,U01270,Dinner,Saturday,Weekend,Yes,Lucknow,UPI,Beverages,120,Mild,4.5,Beverages,145
O018045,U03822,Dinner,Wednesday,Weekday,Yes,Pune,Cash on Delivery,Fast Food,180,Hot,4.7,Fast Food,220
O018046,U01919,Dinner,Monday,Weekday,No,Jaipur,UPI,South Indian,130,Hot,3.9,South Indian,160
O018047,U02116,Dinner,Wednesday,Weekday,Yes,Chennai,UPI,Gujarati,160,Hot,4.1,Gujarati,215
O018048,U00351,Dinner,Monday,Weekday,No,Bengaluru,Credit Card,Beverages,160,Mild,4.1,Beverages,280
O018049,U03593,Dinner,Monday,Weekday,Yes,Mumbai,UPI,Beverages,140,Mild,4.3,Beverages,170
O018050,U04549,Breakfast,Monday,Weekday,Yes,Jaipur,Credit Card,Chettinad,195,Hot,4.8,Chettinad,125
O018051,U00056,Dinner,Tuesday,Weekday,Yes,Chennai,Cash on Delivery,Sweets,115,Mild,4.5,Sweets,130
O018052,U03909,Lunch,Wednesday,Weekday,Yes,Jaipur,UPI,Combo,230,Medium,4.8,Combo,210
O018053,U00716,Evening Snack,Wednesday,Weekday,No,Chennai,Credit Card,Pizzas,270,Mild,4.1,Pizzas,235
O018054,U01732,Lunch,Thursday,Weekday,Yes,Pune,Cash on Delivery,Pizzas,185,Mild,3.5,Pastas,165
O018055,U00328,Dinner,Saturday,Weekend,Yes,Ahmedabad,UPI,British,175,Mild,4.2,British,225
O018056,U04056,Dinner,Wednesday,Weekday,No,Chennai,UPI,Mughlai,235,Hot,3.7,Mughlai,260
O018057,U00898,Dinner,Saturday,Weekend,Yes,Ahmedabad,UPI,Sweets,180,Mild,4.3,Sweets,240
O018058,U00929,Breakfast,Thursday,Weekday,Yes,Jaipur,Cash on Delivery,Salads,270,Medium,3.8,Salads,185
O018059,U01721,Lunch,Friday,Weekday,No,Bengaluru,Wallet,Italian-American,140,Medium,4.8,Italian-American,160
O018060,U00814,Dinner,Saturday,Weekend,No,Delhi,UPI,Malaysian,245,Medium,4.5,Malaysian,325
